epoch,lr-AdamW,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
5,,2111,,,,,,,0.365200012922287,1.8469208478927612
5,,2111,,,0.37184444069862366,,1.838249683380127,,,
,3.950658962547613e-05,2112,,,,,,,,
6,,2149,,,,0.3828125,,1.8200750350952148,,
6,,2199,,,,0.4765625,,1.731921672821045,,
6,,2249,,,,0.421875,,1.6901075839996338,,
6,,2299,,,,0.453125,,1.692773699760437,,
6,,2349,,,,0.390625,,1.7759603261947632,,
6,,2399,,,,0.3671875,,1.8827362060546875,,
6,,2449,,,,0.359375,,1.8714203834533691,,
6,,2463,,,,,,,0.39239999651908875,1.7969740629196167
6,,2463,,,0.3874444365501404,,1.7982486486434937,,,
,4.899383463647923e-05,2464,,,,,,,,
7,,2499,,,,0.40625,,1.7721720933914185,,
7,,2549,,,,0.4453125,,1.7145307064056396,,
7,,2599,,,,0.4296875,,1.6935386657714844,,
7,,2649,,,,0.3359375,,1.7914330959320068,,
7,,2699,,,,0.4140625,,1.769147515296936,,
7,,2749,,,,0.3984375,,1.844991683959961,,
7,,2799,,,,0.421875,,1.6934230327606201,,
7,,2815,,,,,,,0.40939998626708984,1.7583400011062622
7,,2815,,,0.4028888940811157,,1.7655991315841675,,,
,5.965368345824495e-05,2816,,,,,,,,
8,,2849,,,,0.453125,,1.7664802074432373,,
8,,2899,,,,0.5078125,,1.6820344924926758,,
8,,2949,,,,0.4921875,,1.698552131652832,,
8,,2999,,,,0.3984375,,1.766254186630249,,
8,,3049,,,,0.421875,,1.7250761985778809,,
8,,3099,,,,0.3671875,,1.8360357284545898,,
8,,3149,,,,0.390625,,1.6694157123565674,,
8,,3167,,,,,,,0.4357999861240387,1.6986784934997559
8,,3167,,,0.4300444424152374,,1.7166166305541992,,,
,7.136932245383853e-05,3168,,,,,,,,
9,,3199,,,,0.4453125,,1.6453027725219727,,
9,,3249,,,,0.4609375,,1.628286600112915,,
9,,3299,,,,0.3828125,,1.770869255065918,,
9,,3349,,,,0.4140625,,1.8198109865188599,,
9,,3399,,,,0.53125,,1.5551526546478271,,
9,,3449,,,,0.46875,,1.5481212139129639,,
9,,3499,,,,0.4375,,1.635696530342102,,
9,,3519,,,,,,,0.4593999981880188,1.63459312915802
9,,3519,,,0.45651111006736755,,1.671902060508728,,,
,8.401236833912787e-05,3520,,,,,,,,
10,,3549,,,,0.4609375,,1.6353782415390015,,
10,,3599,,,,0.5,,1.5725171566009521,,
10,,3649,,,,0.453125,,1.6676501035690308,,
10,,3699,,,,0.4921875,,1.6431137323379517,,
10,,3749,,,,0.3984375,,1.6942418813705444,,
10,,3799,,,,0.46875,,1.6162890195846558,,
10,,3849,,,,0.421875,,1.6642361879348755,,
10,,3871,,,,,,,0.47920000553131104,1.6207245588302612
10,,3871,,,0.4769555628299713,,1.6280183792114258,,,
,9.744427504310507e-05,3872,,,,,,,,
11,,3899,,,,0.5078125,,1.6140929460525513,,
11,,3949,,,,0.5390625,,1.5168640613555908,,
11,,3999,,,,0.40625,,1.7027066946029663,,
11,,4049,,,,0.5,,1.6273225545883179,,
11,,4099,,,,0.4609375,,1.639567255973816,,
11,,4149,,,,0.4921875,,1.6897820234298706,,
11,,4199,,,,0.5390625,,1.5004315376281738,,
11,,4223,,,,,,,0.5085999965667725,1.575223445892334
11,,4223,,,0.49175554513931274,,1.5969094038009644,,,
,0.00011151785193489958,4224,,,,,,,,
12,,4249,,,,0.3828125,,1.75449800491333,,
12,,4299,,,,0.484375,,1.6255353689193726,,
12,,4349,,,,0.5234375,,1.5448002815246582,,
12,,4399,,,,0.46875,,1.6080223321914673,,
12,,4449,,,,0.5625,,1.492646336555481,,
12,,4499,,,,0.4296875,,1.6110308170318604,,
12,,4549,,,,0.5,,1.486699104309082,,
12,,4575,,,,,,,0.5220000147819519,1.5285258293151855
12,,4575,,,0.5115333199501038,,1.5550718307495117,,,
,0.0001260788767803223,4576,,,,,,,,
13,,4599,,,,0.5390625,,1.4806761741638184,,
13,,4649,,,,0.53125,,1.557447910308838,,
13,,4699,,,,0.5078125,,1.5714467763900757,,
13,,4749,,,,0.484375,,1.5632387399673462,,
13,,4799,,,,0.4375,,1.5380537509918213,,
13,,4849,,,,0.5390625,,1.453121304512024,,
13,,4899,,,,0.5234375,,1.5767334699630737,,
13,,4927,,,,,,,0.5325999855995178,1.5141968727111816
13,,4927,,,0.5269777774810791,,1.5206401348114014,,,
,0.0001409677857527062,4928,,,,,,,,
14,,4949,,,,0.640625,,1.2939257621765137,,
14,,4999,,,,0.453125,,1.6341171264648438,,
14,,5049,,,,0.5625,,1.4326890707015991,,
14,,5099,,,,0.4921875,,1.6048550605773926,,
14,,5149,,,,0.609375,,1.4968305826187134,,
14,,5199,,,,0.625,,1.2931830883026123,,
14,,5249,,,,0.5859375,,1.379586100578308,,
14,,5279,,,,,,,0.5418000221252441,1.499791145324707
14,,5279,,,0.5421555638313293,,1.4959983825683594,,,
,0.00015602142197842825,5280,,,,,,,,
15,,5299,,,,0.4765625,,1.609694480895996,,
15,,5349,,,,0.515625,,1.5744407176971436,,
15,,5399,,,,0.5546875,,1.5385923385620117,,
15,,5449,,,,0.5390625,,1.4791505336761475,,
15,,5499,,,,0.5234375,,1.4345099925994873,,
15,,5549,,,,0.5859375,,1.5143637657165527,,
15,,5599,,,,0.6015625,,1.4053916931152344,,
15,,5631,,,,,,,0.5497999787330627,1.469161868095398
15,,5631,,,0.5518888831138611,,1.4724246263504028,,,
,0.00017107482345605465,5632,,,,,,,,
16,,5649,,,,0.5625,,1.4190349578857422,,
16,,5699,,,,0.5,,1.519128680229187,,
16,,5749,,,,0.53125,,1.490848422050476,,
16,,5799,,,,0.546875,,1.4718986749649048,,
16,,5849,,,,0.5859375,,1.4413189888000488,,
16,,5899,,,,0.6015625,,1.4167248010635376,,
16,,5949,,,,0.578125,,1.457597255706787,,
16,,5983,,,,,,,0.5705999732017517,1.4226950407028198
16,,5983,,,0.5638666749000549,,1.4474561214447021,,,
,0.0001859630307565878,5984,,,,,,,,
17,,5999,,,,0.4765625,,1.5668590068817139,,
17,,6049,,,,0.5703125,,1.3826669454574585,,
17,,6099,,,,0.578125,,1.3930060863494873,,
17,,6149,,,,0.546875,,1.3929681777954102,,
17,,6199,,,,0.5625,,1.459120512008667,,
17,,6249,,,,0.5859375,,1.3432685136795044,,
17,,6299,,,,0.5703125,,1.4300920963287354,,
17,,6335,,,,,,,0.5789999961853027,1.42927885055542
17,,6335,,,0.5738222002983093,,1.4234070777893066,,,
,0.00020052289469552282,6336,,,,,,,,
18,,6349,,,,0.5390625,,1.3879939317703247,,
18,,6399,,,,0.625,,1.2917252779006958,,
18,,6449,,,,0.5546875,,1.4680421352386475,,
18,,6499,,,,0.59375,,1.3269269466400146,,
18,,6549,,,,0.6484375,,1.2680729627609253,,
18,,6599,,,,0.65625,,1.2440822124481201,,
18,,6649,,,,0.5703125,,1.4021461009979248,,
18,,6687,,,,,,,0.5831999778747559,1.4062128067016602
18,,6687,,,0.5835111141204834,,1.4040488004684448,,,
,0.0002145948641677344,6688,,,,,,,,
19,,6699,,,,0.640625,,1.367747187614441,,
19,,6749,,,,0.578125,,1.365244746208191,,
19,,6799,,,,0.5703125,,1.3924968242645264,,
19,,6849,,,,0.5625,,1.476594090461731,,
19,,6899,,,,0.5859375,,1.3833069801330566,,
19,,6949,,,,0.578125,,1.44266676902771,,
19,,6999,,,,0.5859375,,1.3665337562561035,,
19,,7039,,,,,,,0.5911999940872192,1.3818049430847168
19,,7039,,,0.59615558385849,,1.3807663917541504,,,
,0.00022802473455359163,7040,,,,,,,,
20,,7049,,,,0.609375,,1.3859589099884033,,
20,,7099,,,,0.6171875,,1.391132116317749,,
20,,7149,,,,0.609375,,1.3637385368347168,,
20,,7199,,,,0.5859375,,1.405632734298706,,
20,,7249,,,,0.625,,1.3726611137390137,,
20,,7299,,,,0.640625,,1.2533670663833618,,
20,,7349,,,,0.625,,1.278641939163208,,
20,,7391,,,,,,,0.5916000008583069,1.3841520547866821
20,,7391,,,0.6044444441795349,,1.360342025756836,,,
,0.0002406653375367737,7392,,,,,,,,
21,,7399,,,,0.5703125,,1.320962905883789,,
21,,7449,,,,0.6640625,,1.3028795719146729,,
21,,7499,,,,0.5546875,,1.3565418720245361,,
21,,7549,,,,0.5546875,,1.4769424200057983,,
21,,7599,,,,0.578125,,1.3907177448272705,,
21,,7649,,,,0.6484375,,1.2372264862060547,,
21,,7699,,,,0.515625,,1.4881315231323242,,
21,,7743,,,,,,,0.625,1.3355191946029663
21,,7743,,,0.6118444204330444,,1.3474677801132202,,,
,0.0002523781538162843,7744,,,,,,,,
22,,7749,,,,0.53125,,1.5026483535766602,,
22,,7799,,,,0.6328125,,1.3583539724349976,,
22,,7849,,,,0.5703125,,1.3444294929504395,,
22,,7899,,,,0.640625,,1.3363193273544312,,
22,,7949,,,,0.59375,,1.3341741561889648,,
22,,7999,,,,0.6484375,,1.2955050468444824,,
22,,8049,,,,0.65625,,1.2410039901733398,,
22,,8095,,,,,,,0.6251999735832214,1.319383978843689
22,,8095,,,0.6235555410385132,,1.3255680799484253,,,
,0.0002630348310401124,8096,,,,,,,,
23,,8099,,,,0.6328125,,1.3503727912902832,,
23,,8149,,,,0.5859375,,1.399968147277832,,
23,,8199,,,,0.5546875,,1.3798887729644775,,
23,,8249,,,,0.671875,,1.288919448852539,,
23,,8299,,,,0.5859375,,1.4186897277832031,,
23,,8349,,,,0.609375,,1.2979377508163452,,
23,,8399,,,,0.59375,,1.3164339065551758,,
23,,8447,,,,,,,0.6269999742507935,1.304413914680481
23,,8447,,,0.6277555823326111,,1.313008189201355,,,
,0.00027251859032659,8448,,,,,,,,
24,,8449,,,,0.5859375,,1.459291696548462,,
24,,8499,,,,0.578125,,1.4456861019134521,,
24,,8549,,,,0.6328125,,1.3343603610992432,,
24,,8599,,,,0.6328125,,1.311354398727417,,
24,,8649,,,,0.609375,,1.417301058769226,,
24,,8699,,,,0.703125,,1.269687533378601,,
24,,8749,,,,0.625,,1.2911452054977417,,
24,,8799,,,,0.6388888955116272,,1.335085391998291,,
24,,8799,,,,,,,0.6304000020027161,1.3166553974151611
24,,8799,,,0.6366444230079651,,1.2954306602478027,,,
,0.00028072550596039127,8800,,,,,,,,
25,,8849,,,,0.671875,,1.3285017013549805,,
25,,8899,,,,0.625,,1.2309679985046387,,
25,,8949,,,,0.6171875,,1.2684354782104492,,
25,,8999,,,,0.65625,,1.220178484916687,,
25,,9049,,,,0.640625,,1.3547422885894775,,
25,,9099,,,,0.671875,,1.2065479755401611,,
25,,9149,,,,0.625,,1.3462432622909546,,
25,,9151,,,,,,,0.6395999789237976,1.2897151708602905
25,,9151,,,0.6400889158248901,,1.2843960523605347,,,
,0.00028756564423990084,9152,,,,,,,,
26,,9199,,,,0.6328125,,1.2514728307724,,
26,,9249,,,,0.609375,,1.306456208229065,,
26,,9299,,,,0.703125,,1.2372856140136719,,
26,,9349,,,,0.7421875,,1.1641689538955688,,
26,,9399,,,,0.6875,,1.1917005777359009,,
26,,9449,,,,0.6875,,1.2096011638641357,,
26,,9499,,,,0.625,,1.2503950595855713,,
26,,9503,,,,,,,0.6488000154495239,1.275580644607544
26,,9503,,,0.6526222229003906,,1.2653489112854004,,,
,0.00029296404899614053,9504,,,,,,,,
27,,9549,,,,0.671875,,1.2738914489746094,,
27,,9599,,,,0.75,,1.1270933151245117,,
27,,9649,,,,0.640625,,1.3122915029525757,,
27,,9699,,,,0.640625,,1.2556085586547852,,
27,,9749,,,,0.703125,,1.1998977661132812,,
27,,9799,,,,0.6875,,1.1984726190567017,,
27,,9849,,,,0.640625,,1.2721196413040161,,
27,,9855,,,,,,,0.6510000228881836,1.2763609886169434
27,,9855,,,0.6582666635513306,,1.2471517324447632,,,
,0.0002968615629836591,9856,,,,,,,,
28,,9899,,,,0.6640625,,1.2958086729049683,,
28,,9949,,,,0.7265625,,1.1379821300506592,,
28,,9999,,,,0.6640625,,1.249612808227539,,
28,,10049,,,,0.6875,,1.1859605312347412,,
28,,10099,,,,0.6640625,,1.2442376613616943,,
28,,10149,,,,0.6796875,,1.2141273021697998,,
28,,10199,,,,0.7421875,,1.1433030366897583,,
28,,10207,,,,,,,0.6503999829292297,1.2549711465835571
28,,10207,,,0.6675999760627747,,1.2342331409454346,,,
,0.00029921547614235176,10208,,,,,,,,
29,,10249,,,,0.640625,,1.284778356552124,,
29,,10299,,,,0.6484375,,1.268390417098999,,
29,,10349,,,,0.6171875,,1.2953546047210693,,
29,,10399,,,,0.6953125,,1.192787528038025,,
29,,10449,,,,0.703125,,1.1972665786743164,,
29,,10499,,,,0.6796875,,1.2193784713745117,,
29,,10549,,,,0.6328125,,1.2714039087295532,,
29,,10559,,,,,,,0.6693999767303467,1.2341749668121338
29,,10559,,,0.6702222228050232,,1.2240909337997437,,,
,0.0002999999987807918,10560,,,,,,,,
30,,10599,,,,0.671875,,1.205319881439209,,
30,,10649,,,,0.609375,,1.4217795133590698,,
30,,10699,,,,0.703125,,1.1877875328063965,,
30,,10749,,,,0.671875,,1.2588133811950684,,
30,,10799,,,,0.6875,,1.1971094608306885,,
30,,10849,,,,0.6953125,,1.189051866531372,,
30,,10899,,,,0.6953125,,1.235985279083252,,
30,,10911,,,,,,,0.6668000221252441,1.2353390455245972
30,,10911,,,0.6789110898971558,,1.2067232131958008,,,
,0.00029984810133293723,10912,,,,,,,,
31,,10949,,,,0.5234375,,1.5170683860778809,,
31,,10999,,,,0.734375,,1.0939897298812866,,
31,,11049,,,,0.6796875,,1.1706384420394897,,
31,,11099,,,,0.6640625,,1.1442662477493286,,
31,,11149,,,,0.625,,1.2791082859039307,,
31,,11199,,,,0.7109375,,1.185503363609314,,
31,,11249,,,,0.6953125,,1.122615098953247,,
31,,11263,,,,,,,0.6692000031471252,1.225682020187378
31,,11263,,,0.6883111000061035,,1.1891698837280273,,,
,0.00029939443095949755,11264,,,,,,,,
32,,11299,,,,0.6484375,,1.209566354751587,,
32,,11349,,,,0.734375,,1.1473119258880615,,
32,,11399,,,,0.640625,,1.2924268245697021,,
32,,11449,,,,0.71875,,1.2180092334747314,,
32,,11499,,,,0.75,,1.0307097434997559,,
32,,11549,,,,0.7109375,,1.1871538162231445,,
32,,11599,,,,0.7421875,,1.1660230159759521,,
32,,11615,,,,,,,0.6899999976158142,1.1966949701309204
32,,11615,,,0.6923778057098389,,1.1775307655334473,,,
,0.00029863990129222934,11616,,,,,,,,
33,,11649,,,,0.7578125,,1.0860302448272705,,
33,,11699,,,,0.6953125,,1.1623214483261108,,
33,,11749,,,,0.7578125,,1.101642370223999,,
33,,11799,,,,0.78125,,1.0032243728637695,,
33,,11849,,,,0.734375,,1.0632058382034302,,
33,,11899,,,,0.6953125,,1.1702264547348022,,
33,,11949,,,,0.7109375,,1.1224805116653442,,
33,,11967,,,,,,,0.6988000273704529,1.1773930788040161
33,,11967,,,0.7030222415924072,,1.1600412130355835,,,
,0.00029758603185346753,11968,,,,,,,,
34,,11999,,,,0.71875,,1.154050350189209,,
34,,12049,,,,0.734375,,1.083238124847412,,
34,,12099,,,,0.703125,,1.1765871047973633,,
34,,12149,,,,0.7265625,,1.1057581901550293,,
34,,12199,,,,0.703125,,1.0978753566741943,,
34,,12249,,,,0.765625,,1.069697618484497,,
34,,12299,,,,0.6875,,1.2608541250228882,,
34,,12319,,,,,,,0.6967999935150146,1.183919906616211
34,,12319,,,0.7065111398696899,,1.147718906402588,,,
,0.00029623494499601025,12320,,,,,,,,
35,,12349,,,,0.796875,,0.9873175621032715,,
35,,12399,,,,0.6484375,,1.2991902828216553,,
35,,12449,,,,0.7265625,,1.1957553625106812,,
35,,12499,,,,0.7421875,,1.0792005062103271,,
35,,12549,,,,0.6796875,,1.1707816123962402,,
35,,12599,,,,0.7109375,,1.1210451126098633,,
35,,12649,,,,0.6328125,,1.2351319789886475,,
35,,12671,,,,,,,0.7017999887466431,1.1712515354156494
35,,12671,,,0.7149333357810974,,1.1342096328735352,,,
,0.00029458936162898207,12672,,,,,,,,
36,,12699,,,,0.6484375,,1.122666358947754,,
36,,12749,,,,0.7578125,,0.9930176734924316,,
36,,12799,,,,0.625,,1.2737185955047607,,
36,,12849,,,,0.6875,,1.236846685409546,,
36,,12899,,,,0.7109375,,1.1044825315475464,,
36,,12949,,,,0.6953125,,1.1410562992095947,,
36,,12999,,,,0.7890625,,1.06148099899292,,
36,,13023,,,,,,,0.7024000287055969,1.17246675491333
36,,13023,,,0.7155333161354065,,1.1248764991760254,,,
,0.0002926525957382857,13024,,,,,,,,
37,,13049,,,,0.6484375,,1.1941001415252686,,
37,,13099,,,,0.765625,,1.0671801567077637,,
37,,13149,,,,0.734375,,1.093638300895691,,
37,,13199,,,,0.71875,,1.2077518701553345,,
37,,13249,,,,0.7265625,,1.06821608543396,,
37,,13299,,,,0.7109375,,1.2030861377716064,,
37,,13349,,,,0.7265625,,1.0768606662750244,,
37,,13375,,,,,,,0.7026000022888184,1.1529066562652588
37,,13375,,,0.7248666882514954,,1.1145715713500977,,,
,0.00029042854771267504,13376,,,,,,,,
38,,13399,,,,0.6953125,,1.0515415668487549,,
38,,13449,,,,0.6875,,1.1934325695037842,,
38,,13499,,,,0.7109375,,1.113206386566162,,
38,,13549,,,,0.734375,,1.1421629190444946,,
38,,13599,,,,0.7265625,,1.1351951360702515,,
38,,13649,,,,0.640625,,1.2310597896575928,,
38,,13699,,,,0.71875,,1.0515632629394531,,
38,,13727,,,,,,,0.698199987411499,1.1655863523483276
38,,13727,,,0.7288444638252258,,1.1034125089645386,,,
,0.00028792169648889164,13728,,,,,,,,
39,,13749,,,,0.7578125,,1.0082600116729736,,
39,,13799,,,,0.6640625,,1.1279168128967285,,
39,,13849,,,,0.7421875,,1.1296676397323608,,
39,,13899,,,,0.8046875,,0.959876537322998,,
39,,13949,,,,0.71875,,1.1923699378967285,,
39,,13999,,,,0.71875,,1.070980429649353,,
39,,14049,,,,0.796875,,1.0649206638336182,,
39,,14079,,,,,,,0.7124000191688538,1.143288016319275
39,,14079,,,0.7342888712882996,,1.0913043022155762,,,
,0.00028513709053168174,14080,,,,,,,,
40,,14099,,,,0.7890625,,0.9701991677284241,,
40,,14149,,,,0.7421875,,1.0639803409576416,,
40,,14199,,,,0.734375,,1.1480085849761963,,
40,,14249,,,,0.734375,,1.0687865018844604,,
40,,14299,,,,0.7734375,,1.0267391204833984,,
40,,14349,,,,0.78125,,0.9924622178077698,,
40,,14399,,,,0.71875,,1.0920393466949463,,
40,,14431,,,,,,,0.7232000231742859,1.1306374073028564
40,,14431,,,0.7400444149971008,,1.0816359519958496,,,
,0.0002820803376668605,14432,,,,,,,,
41,,14449,,,,0.6953125,,1.1895062923431396,,
41,,14499,,,,0.7421875,,1.1483944654464722,,
41,,14549,,,,0.703125,,1.174251675605774,,
41,,14599,,,,0.7578125,,1.0524353981018066,,
41,,14649,,,,0.703125,,1.1524956226348877,,
41,,14699,,,,0.703125,,1.0442792177200317,,
41,,14749,,,,0.78125,,0.9466325640678406,,
41,,14783,,,,,,,0.7103999853134155,1.1361346244812012
41,,14783,,,0.7450000047683716,,1.0686875581741333,,,
,0.0002787575937878969,14784,,,,,,,,
42,,14799,,,,0.7109375,,1.0989896059036255,,
42,,14849,,,,0.7265625,,1.0825196504592896,,
42,,14899,,,,0.75,,0.9843858480453491,,
42,,14949,,,,0.7578125,,1.0625412464141846,,
42,,14999,,,,0.7578125,,1.0772709846496582,,
42,,15049,,,,0.7421875,,1.0076836347579956,,
42,,15099,,,,0.796875,,0.9756705164909363,,
42,,15135,,,,,,,0.7235999703407288,1.1241672039031982
42,,15135,,,0.7456889152526855,,1.0644519329071045,,,
,0.00027517555045876386,15136,,,,,,,,
43,,15149,,,,0.71875,,1.1530342102050781,,
43,,15199,,,,0.75,,1.0310031175613403,,
43,,15249,,,,0.796875,,0.9728412628173828,,
43,,15299,,,,0.78125,,0.9754897356033325,,
43,,15349,,,,0.6796875,,1.1273152828216553,,
43,,15399,,,,0.7890625,,0.9646218419075012,,
43,,15449,,,,0.7578125,,1.062494158744812,,
43,,15487,,,,,,,0.7113999724388123,1.1423277854919434
43,,15487,,,0.7523777484893799,,1.0517866611480713,,,
,0.00027134142143801836,15488,,,,,,,,
44,,15499,,,,0.7578125,,0.9843074679374695,,
44,,15549,,,,0.75,,1.0821928977966309,,
44,,15599,,,,0.65625,,1.143862247467041,,
44,,15649,,,,0.8125,,0.9470430016517639,,
44,,15699,,,,0.8359375,,0.9049643278121948,,
44,,15749,,,,0.796875,,0.9387916922569275,,
44,,15799,,,,0.7734375,,1.0234127044677734,,
44,,15839,,,,,,,0.7305999994277954,1.1025841236114502
44,,15839,,,0.754622220993042,,1.0480515956878662,,,
,0.00026726292815125224,15840,,,,,,,,
45,,15849,,,,0.828125,,0.9411156177520752,,
45,,15899,,,,0.7734375,,0.984488844871521,,
45,,15949,,,,0.7578125,,1.0929293632507324,,
45,,15999,,,,0.7421875,,0.9867446422576904,,
45,,16049,,,,0.7890625,,0.9557280540466309,,
45,,16099,,,,0.7890625,,0.9990649819374084,,
45,,16149,,,,0.7734375,,1.0818827152252197,,
45,,16191,,,,,,,0.7419999837875366,1.077006459236145
45,,16191,,,0.7581555843353271,,1.0348149538040161,,,
,0.0002629482841411685,16192,,,,,,,,
46,,16199,,,,0.734375,,1.015873908996582,,
46,,16249,,,,0.7578125,,1.0423142910003662,,
46,,16299,,,,0.7734375,,0.9798278212547302,,
46,,16349,,,,0.71875,,1.1250758171081543,,
46,,16399,,,,0.6796875,,1.235862374305725,,
46,,16449,,,,0.734375,,1.0690183639526367,,
46,,16499,,,,0.84375,,0.8972072601318359,,
46,,16543,,,,,,,0.7382000088691711,1.08656907081604
46,,16543,,,0.7643111348152161,,1.0274543762207031,,,
,0.00025840617852659914,16544,,,,,,,,
47,,16549,,,,0.8046875,,0.8914546966552734,,
47,,16599,,,,0.78125,,1.0006511211395264,,
47,,16649,,,,0.796875,,0.9530909061431885,,
47,,16699,,,,0.7421875,,1.1333773136138916,,
47,,16749,,,,0.71875,,1.041255235671997,,
47,,16799,,,,0.71875,,1.0202137231826782,,
47,,16849,,,,0.765625,,1.0205090045928955,,
47,,16895,,,,,,,0.7376000285148621,1.0932388305664062
47,,16895,,,0.7674888968467712,,1.016859769821167,,,
,0.00025364575850377665,16896,,,,,,,,
48,,16899,,,,0.8046875,,0.9672292470932007,,
48,,16949,,,,0.7578125,,0.9996238946914673,,
48,,16999,,,,0.6796875,,1.1495121717453003,,
48,,17049,,,,0.7421875,,1.0369008779525757,,
48,,17099,,,,0.7578125,,0.993177056312561,,
48,,17149,,,,0.7578125,,1.028656005859375,,
48,,17199,,,,0.765625,,1.031373381614685,,
48,,17247,,,,,,,0.7404000163078308,1.0860726833343506
48,,17247,,,0.7704444527626038,,1.0135693550109863,,,
,0.0002486766109250978,17248,,,,,,,,
49,,17249,,,,0.7578125,,1.0155895948410034,,
49,,17299,,,,0.8203125,,0.9100726842880249,,
49,,17349,,,,0.7734375,,0.9746127128601074,,
49,,17399,,,,0.7421875,,1.0333895683288574,,
49,,17449,,,,0.765625,,1.0329184532165527,,
49,,17499,,,,0.7890625,,0.9940786361694336,,
49,,17549,,,,0.8203125,,0.9216483235359192,,
49,,17599,,,,0.7083333134651184,,1.0393670797348022,,
49,,17599,,,,,,,0.7429999709129333,1.0756033658981323
49,,17599,,,0.774399995803833,,1.0007516145706177,,,
,0.00024350874299247874,17600,,,,,,,,
50,,17649,,,,0.78125,,1.0405597686767578,,
50,,17699,,,,0.859375,,0.8738940954208374,,
50,,17749,,,,0.7421875,,1.064759373664856,,
50,,17799,,,,0.8359375,,0.916196346282959,,
50,,17849,,,,0.8125,,0.9002090692520142,,
50,,17899,,,,0.71875,,1.0777629613876343,,
50,,17949,,,,0.75,,1.0148236751556396,,
50,,17951,,,,,,,0.7319999933242798,1.093942642211914
50,,17951,,,0.7759333252906799,,0.9947198033332825,,,
,0.00023815256210418242,17952,,,,,,,,
51,,17999,,,,0.765625,,1.0116461515426636,,
51,,18049,,,,0.8125,,0.940689206123352,,
51,,18099,,,,0.78125,,1.0218398571014404,,
51,,18149,,,,0.796875,,0.9740439653396606,,
51,,18199,,,,0.7890625,,0.9436196088790894,,
51,,18249,,,,0.7734375,,1.0048496723175049,,
51,,18299,,,,0.765625,,0.9922778010368347,,
51,,18303,,,,,,,0.7509999871253967,1.0636851787567139
51,,18303,,,0.7809333205223083,,0.9891300201416016,,,
,0.0002326188548957031,18304,,,,,,,,
