epoch,lr-AdamW,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
15,,5399,,,,0.609375,,1.2496448755264282,,
15,,5449,,,,0.6171875,,1.3239171504974365,,
15,,5499,,,,0.5703125,,1.4088078737258911,,
15,,5549,,,,0.671875,,1.244354248046875,,
15,,5599,,,,0.6484375,,1.29188871383667,,
15,,5631,,,,,,,0.6195999979972839,1.333556890487671
15,,5631,,,0.6223777532577515,,1.3251192569732666,,,
,0.0002383738952177247,5632,,,,,,,,
16,,5649,,,,0.6484375,,1.2992268800735474,,
16,,5699,,,,0.609375,,1.325670838356018,,
16,,5749,,,,0.6484375,,1.293403148651123,,
16,,5799,,,,0.6015625,,1.3199706077575684,,
16,,5849,,,,0.515625,,1.5385487079620361,,
16,,5899,,,,0.640625,,1.3044824600219727,,
16,,5949,,,,0.59375,,1.3609514236450195,,
16,,5983,,,,,,,0.6384000182151794,1.2847778797149658
16,,5983,,,0.6314666867256165,,1.3051235675811768,,,
,0.0002183715797110622,5984,,,,,,,,
17,,5999,,,,0.5234375,,1.471171498298645,,
17,,6049,,,,0.671875,,1.1621880531311035,,
17,,6099,,,,0.6640625,,1.2374038696289062,,
17,,6149,,,,0.6796875,,1.207842230796814,,
17,,6199,,,,0.6953125,,1.2350492477416992,,
17,,6249,,,,0.6171875,,1.3860177993774414,,
17,,6299,,,,0.6015625,,1.330063819885254,,
17,,6335,,,,,,,0.640999972820282,1.2900062799453735
17,,6335,,,0.645111083984375,,1.2800939083099365,,,
,0.0001966980406590546,6336,,,,,,,,
18,,6349,,,,0.6015625,,1.3183966875076294,,
18,,6399,,,,0.6875,,1.2277958393096924,,
18,,6449,,,,0.578125,,1.3437788486480713,,
18,,6499,,,,0.6796875,,1.239790439605713,,
18,,6549,,,,0.7265625,,1.1108505725860596,,
18,,6599,,,,0.6171875,,1.3304764032363892,,
18,,6649,,,,0.5546875,,1.4610044956207275,,
18,,6687,,,,,,,0.6574000120162964,1.253975749015808
18,,6687,,,0.6553555727005005,,1.258549451828003,,,
,0.00017388695252351449,6688,,,,,,,,
19,,6699,,,,0.578125,,1.3362445831298828,,
19,,6749,,,,0.578125,,1.3611823320388794,,
19,,6799,,,,0.734375,,1.2662440538406372,,
19,,6849,,,,0.625,,1.2821496725082397,,
19,,6899,,,,0.7421875,,1.1134698390960693,,
19,,6949,,,,0.703125,,1.211086392402649,,
19,,6999,,,,0.578125,,1.3543843030929565,,
19,,7039,,,,,,,0.6621999740600586,1.2438523769378662
19,,7039,,,0.6654000282287598,,1.2386128902435303,,,
,0.00015049999999999997,7040,,,,,,,,
20,,7049,,,,0.671875,,1.2899495363235474,,
20,,7099,,,,0.6796875,,1.2248013019561768,,
20,,7149,,,,0.6875,,1.1252423524856567,,
20,,7199,,,,0.625,,1.2904022932052612,,
20,,7249,,,,0.671875,,1.2366739511489868,,
20,,7299,,,,0.6875,,1.1545414924621582,,
20,,7349,,,,0.71875,,1.164552927017212,,
20,,7391,,,,,,,0.6679999828338623,1.2289469242095947
20,,7391,,,0.6733777523040771,,1.22109854221344,,,
,0.00012711304747648549,7392,,,,,,,,
21,,7399,,,,0.6640625,,1.2749072313308716,,
21,,7449,,,,0.7109375,,1.1059880256652832,,
21,,7499,,,,0.6875,,1.190506935119629,,
21,,7549,,,,0.625,,1.268667221069336,,
21,,7599,,,,0.671875,,1.2226520776748657,,
21,,7649,,,,0.7109375,,1.2133824825286865,,
21,,7699,,,,0.640625,,1.1678651571273804,,
21,,7743,,,,,,,0.6733999848365784,1.2084310054779053
21,,7743,,,0.6798444390296936,,1.2037698030471802,,,
,0.00010430195934094535,7744,,,,,,,,
22,,7749,,,,0.703125,,1.1835813522338867,,
22,,7799,,,,0.734375,,1.1512904167175293,,
22,,7849,,,,0.6796875,,1.2071888446807861,,
22,,7899,,,,0.703125,,1.1077053546905518,,
22,,7949,,,,0.7265625,,1.1654644012451172,,
22,,7999,,,,0.65625,,1.2393813133239746,,
22,,8049,,,,0.71875,,1.08786940574646,,
22,,8095,,,,,,,0.6826000213623047,1.1952029466629028
22,,8095,,,0.6909777522087097,,1.1854956150054932,,,
,8.262842028893775e-05,8096,,,,,,,,
23,,8099,,,,0.703125,,1.174166202545166,,
23,,8149,,,,0.6875,,1.152309775352478,,
23,,8199,,,,0.6875,,1.206411361694336,,
23,,8249,,,,0.734375,,1.1086301803588867,,
23,,8299,,,,0.6484375,,1.2324943542480469,,
23,,8349,,,,0.7734375,,1.097491979598999,,
23,,8399,,,,0.71875,,1.113471508026123,,
23,,8447,,,,,,,0.6880000233650208,1.1854050159454346
23,,8447,,,0.6954222321510315,,1.1739182472229004,,,
,6.262610478227527e-05,8448,,,,,,,,
24,,8449,,,,0.7109375,,1.1323215961456299,,
24,,8499,,,,0.703125,,1.163719654083252,,
24,,8549,,,,0.71875,,1.188298225402832,,
24,,8599,,,,0.6640625,,1.1954265832901,,
24,,8649,,,,0.734375,,1.203903079032898,,
24,,8699,,,,0.7265625,,1.0805916786193848,,
24,,8749,,,,0.7109375,,1.1297681331634521,,
24,,8799,,,,0.6805555820465088,,1.2048275470733643,,
24,,8799,,,,,,,0.692799985408783,1.1704258918762207
24,,8799,,,0.7045333385467529,,1.1564733982086182,,,
,4.478753621261114e-05,8800,,,,,,,,
25,,8849,,,,0.6796875,,1.1674853563308716,,
25,,8899,,,,0.734375,,1.1224883794784546,,
25,,8949,,,,0.7109375,,1.1171674728393555,,
25,,8999,,,,0.7109375,,1.1969467401504517,,
25,,9049,,,,0.75,,1.083949089050293,,
25,,9099,,,,0.7109375,,1.1490633487701416,,
25,,9149,,,,0.734375,,1.1181944608688354,,
25,,9151,,,,,,,0.6858000159263611,1.174261450767517
25,,9151,,,0.7087777853012085,,1.1440602540969849,,,
,2.955195934094537e-05,9152,,,,,,,,
26,,9199,,,,0.703125,,1.1607656478881836,,
26,,9249,,,,0.7578125,,1.064210295677185,,
26,,9299,,,,0.7578125,,1.0941301584243774,,
26,,9349,,,,0.7421875,,1.095925211906433,,
26,,9399,,,,0.6953125,,1.1031174659729004,,
26,,9449,,,,0.7109375,,1.0888117551803589,,
26,,9499,,,,0.734375,,1.0627127885818481,,
26,,9503,,,,,,,0.6967999935150146,1.1592096090316772
26,,9503,,,0.7122889161109924,,1.1357321739196777,,,
,1.7294524633839014e-05,9504,,,,,,,,
27,,9549,,,,0.7109375,,1.0985369682312012,,
27,,9599,,,,0.703125,,1.143214464187622,,
27,,9649,,,,0.7109375,,1.1072964668273926,,
27,,9699,,,,0.6484375,,1.2080776691436768,,
27,,9749,,,,0.6796875,,1.18731689453125,,
27,,9799,,,,0.7421875,,1.0769208669662476,,
27,,9849,,,,0.734375,,1.1481236219406128,,
27,,9855,,,,,,,0.7013999819755554,1.1423712968826294
27,,9855,,,0.7171111106872559,,1.127868413925171,,,
,8.317050813874547e-06,9856,,,,,,,,
28,,9899,,,,0.734375,,1.0447936058044434,,
28,,9949,,,,0.734375,,1.1031224727630615,,
28,,9999,,,,0.71875,,1.040513515472412,,
28,,10049,,,,0.7890625,,1.043194055557251,,
28,,10099,,,,0.71875,,1.2134730815887451,,
28,,10149,,,,0.671875,,1.1529911756515503,,
28,,10199,,,,0.765625,,1.0129503011703491,,
28,,10207,,,,,,,0.7034000158309937,1.1516752243041992
28,,10207,,,0.7196000218391418,,1.1199514865875244,,,
,2.8405930810269197e-06,10208,,,,,,,,
29,,10249,,,,0.7265625,,1.150223731994629,,
29,,10299,,,,0.6953125,,1.1315875053405762,,
29,,10349,,,,0.7265625,,1.0605508089065552,,
29,,10399,,,,0.765625,,1.047829270362854,,
29,,10449,,,,0.796875,,0.9564836025238037,,
29,,10499,,,,0.828125,,0.9467592835426331,,
29,,10549,,,,0.7734375,,1.0856767892837524,,
29,,10559,,,,,,,0.7034000158309937,1.1474730968475342
29,,10559,,,0.72115558385849,,1.1174806356430054,,,
,0.0003,10560,,,,,,,,
30,,10599,,,,0.6328125,,1.2586051225662231,,
30,,10649,,,,0.625,,1.3592947721481323,,
30,,10699,,,,0.6484375,,1.2339582443237305,,
30,,10749,,,,0.6640625,,1.3088722229003906,,
30,,10799,,,,0.6953125,,1.186322569847107,,
30,,10849,,,,0.7109375,,1.1496723890304565,,
30,,10899,,,,0.734375,,1.1573599576950073,,
30,,10911,,,,,,,0.6675999760627747,1.2278711795806885
30,,10911,,,0.6713555455207825,,1.2200978994369507,,,
,0.0002995391413931026,10912,,,,,,,,
31,,10949,,,,0.65625,,1.2717416286468506,,
31,,10999,,,,0.6953125,,1.2116165161132812,,
31,,11049,,,,0.640625,,1.2060790061950684,,
31,,11099,,,,0.6015625,,1.2798739671707153,,
31,,11149,,,,0.6640625,,1.1987104415893555,,
31,,11199,,,,0.640625,,1.255138635635376,,
31,,11249,,,,0.6953125,,1.2155025005340576,,
31,,11263,,,,,,,0.6574000120162964,1.2337837219238281
31,,11263,,,0.6691555380821228,,1.2228899002075195,,,
,0.00029815940691897306,11264,,,,,,,,
32,,11299,,,,0.6796875,,1.1924786567687988,,
32,,11349,,,,0.6796875,,1.2296710014343262,,
32,,11399,,,,0.6875,,1.2004814147949219,,
32,,11449,,,,0.640625,,1.2458547353744507,,
32,,11499,,,,0.71875,,1.1082687377929688,,
32,,11549,,,,0.7421875,,1.1642000675201416,,
32,,11599,,,,0.640625,,1.2760319709777832,,
32,,11615,,,,,,,0.670799970626831,1.2232111692428589
32,,11615,,,0.6777333617210388,,1.2102643251419067,,,
,0.00029586930309945264,11616,,,,,,,,
33,,11649,,,,0.703125,,1.1607816219329834,,
33,,11699,,,,0.7109375,,1.0930850505828857,,
33,,11749,,,,0.6875,,1.221722960472107,,
33,,11799,,,,0.6640625,,1.2320274114608765,,
33,,11849,,,,0.6875,,1.2229975461959839,,
33,,11899,,,,0.703125,,1.1415431499481201,,
33,,11949,,,,0.6796875,,1.2381584644317627,,
33,,11967,,,,,,,0.6790000200271606,1.2094630002975464
33,,11967,,,0.6822666525840759,,1.2015669345855713,,,
,0.0002926829491861254,11968,,,,,,,,
34,,11999,,,,0.65625,,1.220200777053833,,
34,,12049,,,,0.6875,,1.194593906402588,,
34,,12099,,,,0.7734375,,1.041441559791565,,
34,,12149,,,,0.734375,,1.0360231399536133,,
34,,12199,,,,0.7578125,,1.1228160858154297,,
34,,12249,,,,0.6484375,,1.2976934909820557,,
34,,12299,,,,0.6875,,1.1622960567474365,,
34,,12319,,,,,,,0.6851999759674072,1.1949422359466553
34,,12319,,,0.6873777508735657,,1.190597414970398,,,
,0.0002886199901104373,12320,,,,,,,,
35,,12349,,,,0.6875,,1.251279592514038,,
35,,12399,,,,0.6875,,1.1388094425201416,,
35,,12449,,,,0.703125,,1.2222578525543213,,
35,,12499,,,,0.6796875,,1.0889521837234497,,
35,,12549,,,,0.6796875,,1.2817274332046509,,
35,,12599,,,,0.671875,,1.2268226146697998,,
35,,12649,,,,0.65625,,1.246227741241455,,
35,,12671,,,,,,,0.6840000152587891,1.1937317848205566
35,,12671,,,0.6906889081001282,,1.177651047706604,,,
,0.00028370547536616097,12672,,,,,,,,
36,,12699,,,,0.6796875,,1.1270437240600586,,
36,,12749,,,,0.6953125,,1.1956461668014526,,
36,,12799,,,,0.7265625,,1.1865862607955933,,
36,,12849,,,,0.6171875,,1.22062087059021,,
36,,12899,,,,0.6796875,,1.2389745712280273,,
36,,12949,,,,0.609375,,1.319146752357483,,
36,,12999,,,,0.6015625,,1.4068199396133423,,
36,,13023,,,,,,,0.6833999752998352,1.1951199769973755
36,,13023,,,0.6990666389465332,,1.1700021028518677,,,
,0.0002779697045709368,13024,,,,,,,,
37,,13049,,,,0.7734375,,1.0401077270507812,,
37,,13099,,,,0.6796875,,1.193708896636963,,
37,,13149,,,,0.6796875,,1.1505351066589355,,
37,,13199,,,,0.703125,,1.125251054763794,,
37,,13249,,,,0.703125,,1.1238951683044434,,
37,,13299,,,,0.71875,,1.1438792943954468,,
37,,13349,,,,0.671875,,1.228651523590088,,
37,,13375,,,,,,,0.6869999766349792,1.1960970163345337
37,,13375,,,0.7047555446624756,,1.1563977003097534,,,
38,,13376,0.6931999921798706,1.182845950126648,,,,,,
