epoch,lr-AdamW,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
22,,7749,,,,0.5625,,1.4440511465072632,,
22,,7799,,,,0.5859375,,1.3419679403305054,,
22,,7849,,,,0.578125,,1.369555115699768,,
22,,7899,,,,0.6484375,,1.2903928756713867,,
22,,7949,,,,0.640625,,1.3069109916687012,,
22,,7999,,,,0.640625,,1.2374571561813354,,
22,,8049,,,,0.65625,,1.271518588066101,,
22,,8095,,,,,,,0.6416000127792358,1.2921148538589478
22,,8095,,,0.6410222053527832,,1.2904279232025146,,,
,0.0002630348310401124,8096,,,,,,,,
23,,8099,,,,0.6796875,,1.3048112392425537,,
23,,8149,,,,0.703125,,1.2261123657226562,,
23,,8199,,,,0.6171875,,1.3305314779281616,,
23,,8249,,,,0.6328125,,1.2973191738128662,,
23,,8299,,,,0.6484375,,1.3514524698257446,,
23,,8349,,,,0.6328125,,1.2345374822616577,,
23,,8399,,,,0.6640625,,1.2681829929351807,,
23,,8447,,,,,,,0.6467999815940857,1.28203547000885
23,,8447,,,0.6496000289916992,,1.2736915349960327,,,
,0.00027251859032659,8448,,,,,,,,
24,,8449,,,,0.5703125,,1.4785683155059814,,
24,,8499,,,,0.6484375,,1.323014497756958,,
24,,8549,,,,0.59375,,1.2882245779037476,,
24,,8599,,,,0.6328125,,1.2651469707489014,,
24,,8649,,,,0.640625,,1.277654767036438,,
24,,8699,,,,0.734375,,1.1959253549575806,,
24,,8749,,,,0.640625,,1.2636091709136963,,
24,,8799,,,,0.7083333134651184,,1.3017765283584595,,
24,,8799,,,,,,,0.6326000094413757,1.2870862483978271
24,,8799,,,0.6520000100135803,,1.26119065284729,,,
,0.00028072550596039127,8800,,,,,,,,
25,,8849,,,,0.6484375,,1.3386341333389282,,
25,,8899,,,,0.625,,1.270730972290039,,
25,,8949,,,,0.6484375,,1.256131887435913,,
25,,8999,,,,0.65625,,1.262242078781128,,
25,,9049,,,,0.6015625,,1.3391005992889404,,
25,,9099,,,,0.6015625,,1.2744507789611816,,
25,,9149,,,,0.6171875,,1.3586723804473877,,
25,,9151,,,,,,,0.6570000052452087,1.2594038248062134
25,,9151,,,0.6600221991539001,,1.250100016593933,,,
,0.00028756564423990084,9152,,,,,,,,
26,,9199,,,,0.65625,,1.2704269886016846,,
26,,9249,,,,0.6953125,,1.2030085325241089,,
26,,9299,,,,0.671875,,1.2901242971420288,,
26,,9349,,,,0.6875,,1.1485164165496826,,
26,,9399,,,,0.6875,,1.242768406867981,,
26,,9449,,,,0.6796875,,1.2373292446136475,,
26,,9499,,,,0.703125,,1.1612293720245361,,
26,,9503,,,,,,,0.670199990272522,1.2376946210861206
26,,9503,,,0.6676889061927795,,1.2339942455291748,,,
,0.00029296404899614053,9504,,,,,,,,
27,,9549,,,,0.625,,1.303847312927246,,
27,,9599,,,,0.734375,,1.079601526260376,,
27,,9649,,,,0.6484375,,1.2953908443450928,,
27,,9699,,,,0.6953125,,1.1608397960662842,,
27,,9749,,,,0.71875,,1.1920514106750488,,
27,,9799,,,,0.6875,,1.1919667720794678,,
27,,9849,,,,0.6953125,,1.275290608406067,,
27,,9855,,,,,,,0.6759999990463257,1.2371940612792969
27,,9855,,,0.6757110953330994,,1.219862461090088,,,
,0.0002968615629836591,9856,,,,,,,,
28,,9899,,,,0.7265625,,1.1880913972854614,,
28,,9949,,,,0.7578125,,1.0794891119003296,,
28,,9999,,,,0.640625,,1.2793354988098145,,
28,,10049,,,,0.671875,,1.1751987934112549,,
28,,10099,,,,0.625,,1.2623714208602905,,
28,,10149,,,,0.71875,,1.2244529724121094,,
28,,10199,,,,0.7265625,,1.1521109342575073,,
28,,10207,,,,,,,0.6769999861717224,1.2112239599227905
28,,10207,,,0.6818888783454895,,1.2056564092636108,,,
,0.00029921547614235176,10208,,,,,,,,
29,,10249,,,,0.65625,,1.2260730266571045,,
29,,10299,,,,0.6953125,,1.288956642150879,,
29,,10349,,,,0.6484375,,1.216547966003418,,
29,,10399,,,,0.7265625,,1.1248126029968262,,
29,,10449,,,,0.671875,,1.2529444694519043,,
29,,10499,,,,0.65625,,1.2180976867675781,,
29,,10549,,,,0.6796875,,1.244099736213684,,
29,,10559,,,,,,,0.6747999787330627,1.2155272960662842
29,,10559,,,0.6883777976036072,,1.1908235549926758,,,
,0.0002999999987807918,10560,,,,,,,,
30,,10599,,,,0.7265625,,1.132605791091919,,
30,,10649,,,,0.625,,1.3171007633209229,,
30,,10699,,,,0.7421875,,1.1114616394042969,,
30,,10749,,,,0.6875,,1.2211487293243408,,
30,,10799,,,,0.7109375,,1.1209208965301514,,
30,,10849,,,,0.703125,,1.150036334991455,,
30,,10899,,,,0.7109375,,1.1604101657867432,,
30,,10911,,,,,,,0.6844000220298767,1.1916214227676392
30,,10911,,,0.6939111351966858,,1.1769644021987915,,,
,0.00029984810133293723,10912,,,,,,,,
31,,10949,,,,0.59375,,1.3844013214111328,,
31,,10999,,,,0.6953125,,1.1902555227279663,,
31,,11049,,,,0.7265625,,1.143873691558838,,
31,,11099,,,,0.6953125,,1.1209721565246582,,
31,,11149,,,,0.6640625,,1.192868709564209,,
31,,11199,,,,0.734375,,1.1645524501800537,,
31,,11249,,,,0.703125,,1.1895802021026611,,
31,,11263,,,,,,,0.680400013923645,1.1986956596374512
31,,11263,,,0.6998666524887085,,1.1664013862609863,,,
,0.00029939443095949755,11264,,,,,,,,
32,,11299,,,,0.6640625,,1.2437524795532227,,
32,,11349,,,,0.6875,,1.148193359375,,
32,,11399,,,,0.6796875,,1.1955761909484863,,
32,,11449,,,,0.6796875,,1.1827192306518555,,
32,,11499,,,,0.7578125,,1.033100962638855,,
32,,11549,,,,0.6796875,,1.1879096031188965,,
32,,11599,,,,0.7421875,,1.1445362567901611,,
32,,11615,,,,,,,0.6944000124931335,1.1879665851593018
32,,11615,,,0.7035555839538574,,1.1608535051345825,,,
,0.00029863990129222934,11616,,,,,,,,
33,,11649,,,,0.78125,,1.0466837882995605,,
33,,11699,,,,0.75,,1.1003752946853638,,
33,,11749,,,,0.7421875,,1.1293697357177734,,
33,,11799,,,,0.7109375,,1.0943719148635864,,
33,,11849,,,,0.71875,,1.0758167505264282,,
33,,11899,,,,0.6875,,1.2023667097091675,,
33,,11949,,,,0.6640625,,1.1684619188308716,,
33,,11967,,,,,,,0.7085999846458435,1.158326268196106
33,,11967,,,0.7088666558265686,,1.1450238227844238,,,
,0.00029758603185346753,11968,,,,,,,,
34,,11999,,,,0.7109375,,1.1446818113327026,,
34,,12049,,,,0.7734375,,1.1133244037628174,,
34,,12099,,,,0.703125,,1.1592121124267578,,
34,,12149,,,,0.6875,,1.1116511821746826,,
34,,12199,,,,0.75,,1.108805537223816,,
34,,12249,,,,0.734375,,1.1507408618927002,,
34,,12299,,,,0.71875,,1.2453279495239258,,
34,,12319,,,,,,,0.7106000185012817,1.152029037475586
34,,12319,,,0.7163777947425842,,1.13096022605896,,,
,0.00029623494499601025,12320,,,,,,,,
35,,12349,,,,0.734375,,1.0952423810958862,,
35,,12399,,,,0.65625,,1.3138611316680908,,
35,,12449,,,,0.6875,,1.205098271369934,,
35,,12499,,,,0.7265625,,1.0305936336517334,,
35,,12549,,,,0.7578125,,1.1171082258224487,,
35,,12599,,,,0.7109375,,1.102842926979065,,
35,,12649,,,,0.671875,,1.2126586437225342,,
35,,12671,,,,,,,0.7098000049591064,1.1566112041473389
35,,12671,,,0.7220444679260254,,1.1195684671401978,,,
,0.00029458936162898207,12672,,,,,,,,
36,,12699,,,,0.671875,,1.1466952562332153,,
36,,12749,,,,0.703125,,1.0976791381835938,,
36,,12799,,,,0.6953125,,1.2306009531021118,,
36,,12849,,,,0.6875,,1.164375901222229,,
36,,12899,,,,0.71875,,1.143738865852356,,
36,,12949,,,,0.703125,,1.0870511531829834,,
36,,12999,,,,0.7578125,,1.0297486782073975,,
36,,13023,,,,,,,0.718999981880188,1.1181166172027588
36,,13023,,,0.7235333323478699,,1.1083033084869385,,,
,0.0002926525957382857,13024,,,,,,,,
37,,13049,,,,0.703125,,1.1533247232437134,,
37,,13099,,,,0.75,,1.0434114933013916,,
37,,13149,,,,0.7109375,,1.1191617250442505,,
37,,13199,,,,0.75,,1.1007957458496094,,
37,,13249,,,,0.75,,1.0590983629226685,,
37,,13299,,,,0.6953125,,1.1599937677383423,,
37,,13349,,,,0.7578125,,1.0232096910476685,,
37,,13375,,,,,,,0.7251999974250793,1.1133155822753906
37,,13375,,,0.7303777933120728,,1.1003868579864502,,,
,0.00029042854771267504,13376,,,,,,,,
38,,13399,,,,0.734375,,1.1081559658050537,,
38,,13449,,,,0.6875,,1.1751346588134766,,
38,,13499,,,,0.75,,1.0703775882720947,,
38,,13549,,,,0.6796875,,1.174397587776184,,
38,,13599,,,,0.71875,,1.0944302082061768,,
38,,13649,,,,0.703125,,1.1039035320281982,,
38,,13699,,,,0.7578125,,1.0376027822494507,,
38,,13727,,,,,,,0.7202000021934509,1.1199296712875366
38,,13727,,,0.7354221940040588,,1.0902724266052246,,,
,0.00028792169648889164,13728,,,,,,,,
39,,13749,,,,0.75,,1.0327835083007812,,
39,,13799,,,,0.7265625,,1.080239176750183,,
39,,13849,,,,0.75,,1.0851775407791138,,
39,,13899,,,,0.7578125,,1.0264164209365845,,
39,,13949,,,,0.7421875,,1.0794116258621216,,
39,,13999,,,,0.7109375,,1.0581992864608765,,
39,,14049,,,,0.7109375,,1.1099169254302979,,
39,,14079,,,,,,,0.7287999987602234,1.1095433235168457
39,,14079,,,0.7396222352981567,,1.0795954465866089,,,
,0.00028513709053168174,14080,,,,,,,,
40,,14099,,,,0.78125,,1.006950855255127,,
40,,14149,,,,0.7734375,,0.9605103731155396,,
40,,14199,,,,0.734375,,1.1317126750946045,,
40,,14249,,,,0.7265625,,1.0856831073760986,,
40,,14299,,,,0.7734375,,1.0321718454360962,,
40,,14349,,,,0.7734375,,1.0179424285888672,,
40,,14399,,,,0.75,,1.0530567169189453,,
40,,14431,,,,,,,0.7365999817848206,1.0898849964141846
40,,14431,,,0.7463333606719971,,1.0682357549667358,,,
,0.0002820803376668605,14432,,,,,,,,
41,,14449,,,,0.75,,1.0671887397766113,,
41,,14499,,,,0.7265625,,1.134467363357544,,
41,,14549,,,,0.71875,,1.1248621940612793,,
41,,14599,,,,0.7578125,,1.0603065490722656,,
41,,14649,,,,0.7265625,,1.1327327489852905,,
41,,14699,,,,0.796875,,1.0098776817321777,,
41,,14749,,,,0.8125,,0.9245020151138306,,
41,,14783,,,,,,,0.724399983882904,1.1061275005340576
41,,14783,,,0.7506666779518127,,1.0572189092636108,,,
,0.0002787575937878969,14784,,,,,,,,
42,,14799,,,,0.765625,,1.0810987949371338,,
42,,14849,,,,0.7578125,,1.0607047080993652,,
42,,14899,,,,0.7734375,,1.0135574340820312,,
42,,14949,,,,0.6796875,,1.1889045238494873,,
42,,14999,,,,0.8046875,,1.0182267427444458,,
42,,15049,,,,0.796875,,1.0116945505142212,,
42,,15099,,,,0.8125,,0.9229668378829956,,
42,,15135,,,,,,,0.743399977684021,1.0959640741348267
42,,15135,,,0.7539111375808716,,1.0504133701324463,,,
,0.00027517555045876386,15136,,,,,,,,
43,,15149,,,,0.765625,,1.0848023891448975,,
43,,15199,,,,0.7578125,,1.0406032800674438,,
43,,15249,,,,0.734375,,1.0415674448013306,,
43,,15299,,,,0.828125,,0.8878546953201294,,
43,,15349,,,,0.7265625,,1.085994005203247,,
43,,15399,,,,0.734375,,1.006384015083313,,
43,,15449,,,,0.75,,1.0726393461227417,,
43,,15487,,,,,,,0.7232000231742859,1.125231385231018
43,,15487,,,0.7587110996246338,,1.0396490097045898,,,
,0.00027134142143801836,15488,,,,,,,,
44,,15499,,,,0.796875,,0.9877893924713135,,
44,,15549,,,,0.75,,1.076960563659668,,
44,,15599,,,,0.7109375,,1.081983208656311,,
44,,15649,,,,0.7734375,,0.9866476058959961,,
44,,15699,,,,0.8203125,,0.8931592702865601,,
44,,15749,,,,0.75,,1.0219371318817139,,
44,,15799,,,,0.75,,1.0130245685577393,,
44,,15839,,,,,,,0.7364000082015991,1.0817019939422607
44,,15839,,,0.7627999782562256,,1.0307615995407104,,,
,0.00026726292815125224,15840,,,,,,,,
45,,15849,,,,0.7890625,,0.9287527799606323,,
45,,15899,,,,0.7578125,,0.9734312295913696,,
45,,15949,,,,0.796875,,0.9181661605834961,,
45,,15999,,,,0.78125,,1.0324257612228394,,
45,,16049,,,,0.8125,,0.9040642380714417,,
45,,16099,,,,0.7890625,,0.9617321491241455,,
45,,16149,,,,0.7578125,,1.0568854808807373,,
45,,16191,,,,,,,0.7296000123023987,1.103685975074768
45,,16191,,,0.7669110894203186,,1.0194445848464966,,,
,0.0002629482841411685,16192,,,,,,,,
46,,16199,,,,0.703125,,1.024994969367981,,
46,,16249,,,,0.765625,,1.0250656604766846,,
46,,16299,,,,0.75,,0.9632741212844849,,
46,,16349,,,,0.78125,,1.0250422954559326,,
46,,16399,,,,0.7109375,,1.1343467235565186,,
46,,16449,,,,0.765625,,1.0206338167190552,,
46,,16499,,,,0.84375,,0.8868308067321777,,
46,,16543,,,,,,,0.753600001335144,1.057113766670227
46,,16543,,,0.7704444527626038,,1.0108603239059448,,,
,0.00025840617852659914,16544,,,,,,,,
47,,16549,,,,0.7734375,,0.9617973566055298,,
47,,16599,,,,0.7578125,,1.0787110328674316,,
47,,16649,,,,0.7890625,,1.0103391408920288,,
47,,16699,,,,0.703125,,1.2331088781356812,,
47,,16749,,,,0.75,,1.0272369384765625,,
47,,16799,,,,0.7578125,,0.9730532169342041,,
47,,16849,,,,0.75,,1.072645902633667,,
47,,16895,,,,,,,0.7486000061035156,1.0628224611282349
47,,16895,,,0.7732444405555725,,1.003401517868042,,,
,0.00025364575850377665,16896,,,,,,,,
48,,16899,,,,0.828125,,0.9235405921936035,,
48,,16949,,,,0.7890625,,0.9358755350112915,,
48,,16999,,,,0.734375,,1.1310091018676758,,
48,,17049,,,,0.7421875,,1.020655870437622,,
48,,17099,,,,0.75,,1.0406346321105957,,
48,,17149,,,,0.7421875,,0.9976118803024292,,
48,,17199,,,,0.734375,,1.027578353881836,,
48,,17247,,,,,,,0.756600022315979,1.0549722909927368
48,,17247,,,0.7743333578109741,,1.0008376836776733,,,
,0.0002486766109250978,17248,,,,,,,,
49,,17249,,,,0.7734375,,0.9928238391876221,,
49,,17299,,,,0.8203125,,0.9249769449234009,,
49,,17349,,,,0.7890625,,0.9894512891769409,,
49,,17399,,,,0.765625,,0.9979273676872253,,
49,,17449,,,,0.7265625,,1.1264760494232178,,
49,,17499,,,,0.765625,,0.9781259298324585,,
49,,17549,,,,0.84375,,0.8804079294204712,,
49,,17599,,,,0.75,,1.1383373737335205,,
49,,17599,,,,,,,0.7609999775886536,1.0394009351730347
49,,17599,,,0.7846444249153137,,0.9848193526268005,,,
,0.00024350874299247874,17600,,,,,,,,
50,,17649,,,,0.7734375,,1.074289321899414,,
50,,17699,,,,0.8203125,,0.9584704637527466,,
50,,17749,,,,0.7109375,,1.0931247472763062,,
50,,17799,,,,0.796875,,1.0159884691238403,,
50,,17849,,,,0.8125,,0.9196310043334961,,
50,,17899,,,,0.6953125,,1.0799306631088257,,
50,,17949,,,,0.7578125,,1.004310965538025,,
50,,17951,,,,,,,0.7559999823570251,1.0480135679244995
50,,17951,,,0.7850221991539001,,0.9809471964836121,,,
,0.00023815256210418242,17952,,,,,,,,
51,,17999,,,,0.8046875,,0.9253942966461182,,
51,,18049,,,,0.8125,,0.9513964056968689,,
51,,18099,,,,0.796875,,0.9757528305053711,,
51,,18149,,,,0.7578125,,1.0106650590896606,,
51,,18199,,,,0.8046875,,0.9517996311187744,,
51,,18249,,,,0.7421875,,1.0127015113830566,,
51,,18299,,,,0.7734375,,0.9530321359634399,,
51,,18303,,,,,,,0.7562000155448914,1.0475834608078003
51,,18303,,,0.7876666784286499,,0.9747284650802612,,,
,0.0002326188548957031,18304,,,,,,,,
